"id","name","type","phone","website","latitude","longitude","region"
"jen_p002","Festival du Corail","attraction","","","36.9547","8.7588","Jendouba"
"jen_p003","Plongée Corail Tabarka","attraction","","","36.9547","8.7588","Jendouba"
"jen_p004","Golf Tabarka","attraction","","","36.9547","8.7588","Jendouba"
"jen_p005","Forêt Aïn Drahem","attraction","","","36.7833","8.6833","Jendouba"
"jen_p006","Lac Beni Mtir","attraction","","","36.7234","8.7234","Jendouba"
"jen_p007","Excursion Bulla Regia","attraction","","","36.5567","8.7567","Jendouba"
"jen_p008","Chasse Sanglier","attraction","","","36.7833","8.6833","Jendouba"
"jen_p009","Pêche Truite Beni Mtir","attraction","","","36.7234","8.7234","Jendouba"
"jen_p010","Randonnée Kroumirie","attraction","","","36.7567","8.6856","Jendouba"
"jen_p011","Marina Tabarka","attraction","","","36.9547","8.7588","Jendouba"
"jen_p012","Parc National Feija","park","","","36.5234","8.3234","Jendouba"
"jen_p013","Jardin Public Jendouba","park","","","36.5072","8.7805","Jendouba"
"jen_p014","Tour Chemtou","attraction","","","36.4978","8.5867","Jendouba"
"jen_p015","Sources Thermales Aïn Drahem","attraction","","","36.7833","8.6833","Jendouba"
"jen_mq001","Grande Mosquée Tabarka","mosque","","","36.9547","8.7588","Jendouba"
"jen_mq002","Grande Mosquée Jendouba","mosque","","","36.5072","8.7805","Jendouba"
"jen_mq003","Mosquée Aïn Drahem","mosque","","","36.7833","8.6833","Jendouba"
"jen_mq004","Mosquée Beni Mtir","mosque","","","36.7234","8.7234","Jendouba"
"jen_mk001","Marché Tabarka","marketplace","","","36.9547","8.7588","Jendouba"
"jen_mk002","Marché Jendouba","marketplace","","","36.5072","8.7805","Jendouba"
"jen_mk003","Marché Aïn Drahem","marketplace","","","36.7833","8.6833","Jendouba"
"jen_mk004","Souk Tabarka","marketplace","","","36.9547","8.7588","Jendouba"
"jen_v001","Vue Forteresse Tabarka","viewpoint","","","36.9547","8.7588","Jendouba"
"jen_v002","Vue Aiguilles Tabarka","viewpoint","","","36.9547","8.7588","Jendouba"
"jen_v003","Vue Aïn Drahem","viewpoint","","","36.7833","8.6833","Jendouba"
"jen_v004","Vue Bulla Regia","viewpoint","","","36.5567","8.7567","Jendouba"
"jen_v005","Vue Lac Beni Mtir","viewpoint","","","36.7234","8.7234","Jendouba"
"jen_f001","Forteresse Génoise Tabarka","fort","","","36.9547","8.7588","Jendouba"
"jen_f002","Tour Sarrazine","fort","","","36.9547","8.7588","Jendouba"
"jen_th001","Centre Culturel Jendouba","arts_centre","","","36.5072","8.7805","Jendouba"
"jen_th002","Centre Culturel Tabarka","arts_centre","","","36.9547","8.7588","Jendouba"
"gab_h001","Hôtel Oasis Gabès","hotel","+216 75 270 100","","33.8881","10.0972","Gabès"
"gab_h002","Hôtel Chems Gabès","hotel","+216 75 270 547","","33.8881","10.0972","Gabès"
"gab_h003","Hôtel Néjib Gabès","hotel","+216 75 271 600","","33.8881","10.0972","Gabès"
"gab_h004","Hôtel Atlantic Gabès","hotel","+216 75 270 300","","33.8881","10.0972","Gabès"
"gab_h005","Hôtel Sidi Boulbaba","hotel","+216 75 270 400","","33.8867","10.1023","Gabès"
"gab_h006","Hôtel Chenini Gabès","hotel","+216 75 270 500","","33.9156","10.0789","Gabès"
"gab_h007","Hôtel Diar Gabès","hotel","+216 75 270 600","","33.8881","10.0972","Gabès"
"gab_h008","Hôtel Matmata Berbère","hotel","+216 75 240 100","","33.5445","9.9678","Gabès"
"gab_h009","Hôtel Diar El Berber","hotel","+216 75 240 200","","33.5445","9.9678","Gabès"
"gab_h010","Hôtel Marhala Matmata","hotel","+216 75 240 300","","33.5445","9.9678","Gabès"
"gab_h011","Hôtel Sidi Driss Matmata","hotel","+216 75 240 400","","33.5445","9.9678","Gabès"
"gab_h012","Hôtel Le Mehari Gabès","hotel","+216 75 270 700","","33.8881","10.0972","Gabès"
"gab_h013","Hôtel El Mouradi Gabès","hotel","+216 75 270 800","","33.8881","10.0972","Gabès"
"gab_h014","Hôtel El Bouhaira","hotel","+216 75 270 900","","33.8881","10.0972","Gabès"
"gab_h015","Hôtel Mareth","hotel","+216 75 230 100","","33.6234","10.2956","Gabès"
"gab_r001","Restaurant Le Mehari Gabès","restaurant","+216 75 271 100","","33.8881","10.0972","Gabès"
"gab_r002","Restaurant Oasis","restaurant","+216 75 271 200","","33.8881","10.0972","Gabès"
"gab_r003","Restaurant Chenini","restaurant","+216 75 271 300","","33.9156","10.0789","Gabès"
"gab_r004","Restaurant Sidi Boulbaba","restaurant","+216 75 271 400","","33.8867","10.1023","Gabès"
"gab_r005","Restaurant Le Pacha Gabès","restaurant","+216 75 271 500","","33.8881","10.0972","Gabès"
"gab_r006","Restaurant Matmata Berbère","restaurant","+216 75 240 500","","33.5445","9.9678","Gabès"
"gab_r007","Restaurant Sidi Driss","restaurant","+216 75 240 600","","33.5445","9.9678","Gabès"
"gab_r008","Restaurant Le Henné","restaurant","+216 75 271 700","","33.8881","10.0972","Gabès"
"gab_r009","Restaurant Diar Gabès","restaurant","+216 75 271 800","","33.8881","10.0972","Gabès"
"gab_r010","Restaurant Le Désert","restaurant","+216 75 271 900","","33.8881","10.0972","Gabès"
"gab_r011","Restaurant Le Sahel Gabès","restaurant","+216 75 272 100","","33.8881","10.0972","Gabès"
"gab_r012","Restaurant Le Touareg","restaurant","+216 75 272 200","","33.8881","10.0972","Gabès"
"gab_r013","Restaurant Carthage Gabès","restaurant","+216 75 272 300","","33.8881","10.0972","Gabès"
"gab_r014","Restaurant Marhala","restaurant","+216 75 240 700","","33.5445","9.9678","Gabès"
"gab_r015","Restaurant El Hana Gabès","restaurant","+216 75 272 400","","33.8881","10.0972","Gabès"
"gab_r016","Restaurant Le Boukha","restaurant","+216 75 272 500","","33.8881","10.0972","Gabès"
"gab_r017","Restaurant Mareth","restaurant","+216 75 230 200","","33.6234","10.2956","Gabès"
"gab_r018","Restaurant Le Marin Gabès","restaurant","+216 75 272 600","","33.8881","10.0972","Gabès"
"gab_r019","Restaurant Le Palmier","restaurant","+216 75 272 700","","33.8881","10.0972","Gabès"
"gab_r020","Restaurant Le Berbère Matmata","restaurant","+216 75 240 800","","33.5445","9.9678","Gabès"
"gab_m001","Musée Mémorial Mareth","museum","+216 75 230 200","","33.6234","10.2956","Gabès"
"gab_m002","Musée Sidi Boulbaba","museum","+216 75 270 100","","33.8867","10.1023","Gabès"
"gab_m003","Musée de la Mer Gabès","museum","+216 75 270 200","","33.8881","10.0972","Gabès"
"gab_m004","Maison Berbère Matmata","museum","+216 75 240 100","","33.5445","9.9678","Gabès"
"gab_m005","Musée des Arts Populaires Gabès","museum","+216 75 270 300","","33.8881","10.0972","Gabès"
"gab_mo001","Oasis de Chenini","monument","","","33.9156","10.0789","Gabès"
"gab_mo002","Mausolée Sidi Boulbaba","monument","","","33.8867","10.1023","Gabès"
"gab_mo003","Médina de Gabès","monument","","","33.8881","10.0972","Gabès"
"gab_mo004","Matmata Troglodyte","monument","","","33.5445","9.9678","Gabès"
"gab_mo005","Site Star Wars Sidi Driss","monument","","","33.5445","9.9678","Gabès"
"gab_mo006","Oasis Maritime Gabès","monument","","","33.8881","10.0972","Gabès"
"gab_mo007","Ligne Mareth","monument","","","33.6234","10.2956","Gabès"
"gab_mo008","Forteresse Ottomane Gabès","monument","","","33.8881","10.0972","Gabès"
"gab_mo009","Source Romaine Gabès","monument","","","33.8881","10.0972","Gabès"
"gab_mo010","Grande Mosquée Gabès","monument","","","33.8881","10.0972","Gabès"
"gab_mo011","Mosquée Matmata","monument","","","33.5445","9.9678","Gabès"
"gab_mo012","Site Archéologique Zarat","monument","","","33.7234","10.3789","Gabès"
"gab_mo013","Maisons Berbères Matmata","monument","","","33.5445","9.9678","Gabès"
"gab_mo014","Palmeraie Gabès","monument","","","33.8881","10.0972","Gabès"
"gab_mo015","Port de Gabès","monument","","","33.8881","10.0972","Gabès"
"gab_c001","Café Sidi Boulbaba","cafe","","","33.8867","10.1023","Gabès"
"gab_c002","Café Le Mehari","cafe","","","33.8881","10.0972","Gabès"
"gab_c003","Café El Hana Gabès","cafe","","","33.8881","10.0972","Gabès"
"gab_c004","Café Chenini","cafe","","","33.9156","10.0789","Gabès"
"gab_c005","Café Le Berbère","cafe","","","33.5445","9.9678","Gabès"
"gab_c006","Café Matmata","cafe","","","33.5445","9.9678","Gabès"
"gab_c007","Café Le Henné","cafe","","","33.8881","10.0972","Gabès"
"gab_c008","Café Diwan Gabès","cafe","","","33.8881","10.0972","Gabès"
"gab_c009","Café Sidi Driss","cafe","","","33.5445","9.9678","Gabès"
"gab_c010","Café Le Touareg","cafe","","","33.8881","10.0972","Gabès"
"gab_c011","Café Le Palmier","cafe","","","33.8881","10.0972","Gabès"
"gab_c012","Café Médina Gabès","cafe","","","33.8881","10.0972","Gabès"
"gab_c013","Café El Borj","cafe","","","33.8881","10.0972","Gabès"
"gab_c014","Café Le Sahel","cafe","","","33.8881","10.0972","Gabès"
"gab_c015","Café Le Désert","cafe","","","33.8881","10.0972","Gabès"
"gab_c016","Café Marhala","cafe","","","33.5445","9.9678","Gabès"
"gab_c017","Café Carthage Gabès","cafe","","","33.8881","10.0972","Gabès"
"gab_c018","Café Oasis","cafe","","","33.9156","10.0789","Gabès"
"gab_c019","Café Mareth","cafe","","","33.6234","10.2956","Gabès"
"gab_c020","Café Star Wars","cafe","","","33.5445","9.9678","Gabès"
"gab_b001","Plage Gabès","beach","","","33.8881","10.0972","Gabès"
"gab_b002","Plage Mareth","beach","","","33.6234","10.2956","Gabès"
"gab_b003","Plage Zarat","beach","","","33.7234","10.3789","Gabès"
"gab_b004","Plage El Awabed","beach","","","33.8589","10.1234","Gabès"
"gab_b005","Plage Chott Es Salem","beach","","","33.8456","10.1456","Gabès"
"gab_p001","Festival International Gabès","attraction","","","33.8881","10.0972","Gabès"
"gab_p002","Tour Matmata Troglodyte","attraction","","","33.5445","9.9678","Gabès"
"gab_p003","Excursion Chenini Oasis","attraction","","","33.9156","10.0789","Gabès"
"gab_p004","Tour Star Wars Matmata","attraction","","","33.5445","9.9678","Gabès"
"gab_p005","Visite Ligne Mareth","attraction","","","33.6234","10.2956","Gabès"
"gab_p006","Centre Henné Gabès","attraction","","","33.8881","10.0972","Gabès"
"gab_p007","Marché Jara","attraction","","","33.8881","10.0972","Gabès"
"gab_p008","Tour Palmeraie","attraction","","","33.8881","10.0972","Gabès"
"gab_p009","Jardin Public Gabès","park","","","33.8881","10.0972","Gabès"
"gab_p010","Parc Familial Gabès","park","","","33.8881","10.0972","Gabès"
"gab_mq001","Grande Mosquée Gabès","mosque","","","33.8881","10.0972","Gabès"
"gab_mq002","Mosquée Sidi Boulbaba","mosque","","","33.8867","10.1023","Gabès"
"gab_mq003","Mosquée Matmata","mosque","","","33.5445","9.9678","Gabès"
"gab_mq004","Mosquée Chenini","mosque","","","33.9156","10.0789","Gabès"
"gab_mk001","Marché Jara Gabès","marketplace","","","33.8881","10.0972","Gabès"
"gab_mk002","Souk Gabès","marketplace","","","33.8881","10.0972","Gabès"
"gab_mk003","Marché Matmata","marketplace","","","33.5445","9.9678","Gabès"
"gab_mk004","Marché Henné","marketplace","","","33.8881","10.0972","Gabès"
"gab_v001","Vue Matmata","viewpoint","","","33.5445","9.9678","Gabès"
"gab_v002","Vue Oasis Chenini","viewpoint","","","33.9156","10.0789","Gabès"
"gab_v003","Vue Palmeraie Gabès","viewpoint","","","33.8881","10.0972","Gabès"
"gab_v004","Vue Star Wars Set","viewpoint","","","33.5445","9.9678","Gabès"
"gaf_h001","Hôtel Maamoun Gafsa","hotel","+216 76 224 441","","34.4250","8.7842","Gafsa"
"gaf_h002","Hôtel Jugurtha Palace","hotel","+216 76 211 100","","34.4250","8.7842","Gafsa"
"gaf_h003","Hôtel Khalfallah","hotel","+216 76 224 300","","34.4250","8.7842","Gafsa"
"gaf_h004","Hôtel Gafsa Palace","hotel","+216 76 224 400","","34.4250","8.7842","Gafsa"
"gaf_h005","Hôtel El Mouradi Gafsa","hotel","+216 76 224 500","","34.4250","8.7842","Gafsa"
"gaf_h006","Hôtel Sidi Bouhlel","hotel","+216 76 224 600","","34.4250","8.7842","Gafsa"
"gaf_h007","Hôtel Métlaoui","hotel","+216 76 240 100","","34.3267","8.4023","Gafsa"
"gaf_h008","Hôtel Capsa","hotel","+216 76 224 700","","34.4250","8.7842","Gafsa"
"gaf_h009","Hôtel Lella Mariem","hotel","+216 76 224 800","","34.4250","8.7842","Gafsa"
"gaf_h010","Hôtel El Bouhaira Gafsa","hotel","+216 76 224 900","","34.4250","8.7842","Gafsa"
"gaf_r001","Restaurant Jugurtha","restaurant","+216 76 225 100","","34.4250","8.7842","Gafsa"
"gaf_r002","Restaurant Maamoun","restaurant","+216 76 225 200","","34.4250","8.7842","Gafsa"
"gaf_r003","Restaurant Le Capsa","restaurant","+216 76 225 300","","34.4250","8.7842","Gafsa"
"gaf_r004","Restaurant El Hana Gafsa","restaurant","+216 76 225 400","","34.4250","8.7842","Gafsa"
"gaf_r005","Restaurant Le Berbère Gafsa","restaurant","+216 76 225 500","","34.4250","8.7842","Gafsa"
"gaf_r006","Restaurant Le Sahara","restaurant","+216 76 225 600","","34.4250","8.7842","Gafsa"
"gaf_r007","Restaurant Sidi Bouhlel","restaurant","+216 76 225 700","","34.4250","8.7842","Gafsa"
"gaf_r008","Restaurant Métlaoui","restaurant","+216 76 240 200","","34.3267","8.4023","Gafsa"
"gaf_r009","Restaurant Le Touareg","restaurant","+216 76 225 800","","34.4250","8.7842","Gafsa"
"gaf_r010","Restaurant La Médina Gafsa","restaurant","+216 76 225 900","","34.4250","8.7842","Gafsa"
"gaf_r011","Restaurant Le Pacha","restaurant","+216 76 226 100","","34.4250","8.7842","Gafsa"
"gaf_r012","Restaurant Le Sahel Gafsa","restaurant","+216 76 226 200","","34.4250","8.7842","Gafsa"
"gaf_r013","Restaurant Carthage Gafsa","restaurant","+216 76 226 300","","34.4250","8.7842","Gafsa"
"gaf_r014","Restaurant El Borj","restaurant","+216 76 226 400","","34.4250","8.7842","Gafsa"
"gaf_r015","Restaurant Lella Mariem","restaurant","+216 76 226 500","","34.4250","8.7842","Gafsa"
"gaf_m001","Musée Régional Gafsa","museum","+216 76 224 100","","34.4250","8.7842","Gafsa"
"gaf_m002","Musée Archéologique Capsa","museum","+216 76 224 200","","34.4250","8.7842","Gafsa"
"gaf_m003","Musée des Mines Métlaoui","museum","+216 76 240 100","","34.3267","8.4023","Gafsa"
"gaf_m004","Musée Préhistorique Gafsa","museum","+216 76 224 300","","34.4250","8.7842","Gafsa"
"gaf_mo001","Piscines Romaines Gafsa","monument","","","34.4250","8.7842","Gafsa"
"gaf_mo002","Kasbah de Gafsa","monument","","","34.4250","8.7842","Gafsa"
"gaf_mo003","Site Archéologique Capsa","monument","","","34.4250","8.7842","Gafsa"
"gaf_mo004","Mines de Métlaoui","monument","","","34.3267","8.4023","Gafsa"
"gaf_mo005","Sidi Bouhlel (Gorges)","monument","","","34.4234","8.5234","Gafsa"
"gaf_mo006","Oasis de Gafsa","monument","","","34.4250","8.7842","Gafsa"
"gaf_mo007","Médina de Gafsa","monument","","","34.4250","8.7842","Gafsa"
"gaf_mo008","Grande Mosquée Gafsa","monument","","","34.4250","8.7842","Gafsa"
"gaf_mo009","Train Lézard Rouge","monument","","","34.3267","8.4023","Gafsa"
"gaf_mo010","Sources Thermales Gafsa","monument","","","34.4250","8.7842","Gafsa"
"gaf_mo011","Site Néolithique Capsien","monument","","","34.4250","8.7842","Gafsa"
"gaf_mo012","Carrières de Phosphate","monument","","","34.3267","8.4023","Gafsa"
"gaf_mo013","Mausolée Sidi Mansour","monument","","","34.4250","8.7842","Gafsa"
"gaf_mo014","Borj El Bey Gafsa","monument","","","34.4250","8.7842","Gafsa"
"gaf_mo015","Mosquée Lella Mariem","monument","","","34.4250","8.7842","Gafsa"
"gaf_c001","Café Jugurtha","cafe","","","34.4250","8.7842","Gafsa"
"gaf_c002","Café Le Capsa","cafe","","","34.4250","8.7842","Gafsa"
"gaf_c003","Café El Hana Gafsa","cafe","","","34.4250","8.7842","Gafsa"
"gaf_c004","Café Le Berbère","cafe","","","34.4250","8.7842","Gafsa"
"gaf_c005","Café Sahara Gafsa","cafe","","","34.4250","8.7842","Gafsa"
"gaf_c006","Café Sidi Bouhlel","cafe","","","34.4250","8.7842","Gafsa"
"gaf_c007","Café Métlaoui","cafe","","","34.3267","8.4023","Gafsa"
"gaf_c008","Café Le Touareg","cafe","","","34.4250","8.7842","Gafsa"
"gaf_c009","Café Médina Gafsa","cafe","","","34.4250","8.7842","Gafsa"
"gaf_c010","Café Le Pacha","cafe","","","34.4250","8.7842","Gafsa"
"gaf_c011","Café Le Sahel","cafe","","","34.4250","8.7842","Gafsa"
"gaf_c012","Café Carthage","cafe","","","34.4250","8.7842","Gafsa"
"gaf_c013","Café El Borj","cafe","","","34.4250","8.7842","Gafsa"
"gaf_c014","Café Lella Mariem","cafe","","","34.4250","8.7842","Gafsa"
"gaf_c015","Café Diwan Gafsa","cafe","","","34.4250","8.7842","Gafsa"
"gaf_c016","Café Le Palmier","cafe","","","34.4250","8.7842","Gafsa"
"gaf_c017","Café Oasis Gafsa","cafe","","","34.4250","8.7842","Gafsa"
"gaf_c018","Café Sidi Mansour","cafe","","","34.4250","8.7842","Gafsa"
"gaf_c019","Café Le Désert","cafe","","","34.4250","8.7842","Gafsa"
"gaf_c020","Café El Mouradi","cafe","","","34.4250","8.7842","Gafsa"
"gaf_p001","Festival International Gafsa","attraction","","","34.4250","8.7842","Gafsa"
"gaf_p002","Train Lézard Rouge Tour","attraction","","","34.3267","8.4023","Gafsa"
"gaf_p003","Excursion Sidi Bouhlel","attraction","","","34.4234","8.5234","Gafsa"
"gaf_p004","Tour Mines Métlaoui","attraction","","","34.3267","8.4023","Gafsa"
"gaf_p005","Piscines Romaines","attraction","","","34.4250","8.7842","Gafsa"
"gaf_p006","Jardin Public Gafsa","park","","","34.4250","8.7842","Gafsa"
"gaf_p007","Parc Familial Gafsa","park","","","34.4250","8.7842","Gafsa"
"gaf_p008","Tour Oasis","attraction","","","34.4250","8.7842","Gafsa"
"gaf_p009","Excursion Capsa","attraction","","","34.4250","8.7842","Gafsa"
"gaf_p010","Sources Thermales","attraction","","","34.4250","8.7842","Gafsa"
"gaf_mq001","Grande Mosquée Gafsa","mosque","","","34.4250","8.7842","Gafsa"
"gaf_mq002","Mosquée Lella Mariem","mosque","","","34.4250","8.7842","Gafsa"
"gaf_mq003","Mosquée Sidi Mansour","mosque","","","34.4250","8.7842","Gafsa"
"gaf_mq004","Mosquée Métlaoui","mosque","","","34.3267","8.4023","Gafsa"
"gaf_mk001","Marché Central Gafsa","marketplace","","","34.4250","8.7842","Gafsa"
"gaf_mk002","Souk Gafsa","marketplace","","","34.4250","8.7842","Gafsa"
"gaf_mk003","Marché Métlaoui","marketplace","","","34.3267","8.4023","Gafsa"
"gaf_v001","Vue Sidi Bouhlel","viewpoint","","","34.4234","8.5234","Gafsa"
"gaf_v002","Vue Mines Métlaoui","viewpoint","","","34.3267","8.4023","Gafsa"
"gaf_v003","Vue Oasis Gafsa","viewpoint","","","34.4250","8.7842","Gafsa"
"gaf_f001","Kasbah Gafsa","fort","","","34.4250","8.7842","Gafsa"
"gaf_f002","Borj El Bey","fort","","","34.4250","8.7842","Gafsa"
"sbz_h001","Hôtel Sidi Bouzid","hotel","+216 76 630 100","","35.0381","9.4858","Sidi Bouzid"
"sbz_h002","Hôtel El Hana Sidi Bouzid","hotel","+216 76 630 200","","35.0381","9.4858","Sidi Bouzid"
"sbz_h003","Hôtel Regueb","hotel","+216 76 631 100","","34.8767","9.7867","Sidi Bouzid"
"sbz_h004","Hôtel Bouazizi","hotel","+216 76 630 300","","35.0381","9.4858","Sidi Bouzid"
"sbz_h005","Hôtel Jelma","hotel","+216 76 632 100","","35.2456","9.4567","Sidi Bouzid"
"sbz_h006","Hôtel Le Liberté","hotel","+216 76 630 400","","35.0381","9.4858","Sidi Bouzid"
"sbz_h007","Hôtel El Mouradi Sidi Bouzid","hotel","+216 76 630 500","","35.0381","9.4858","Sidi Bouzid"
"sbz_h008","Hôtel La Révolution","hotel","+216 76 630 600","","35.0381","9.4858","Sidi Bouzid"
"sbz_r001","Restaurant Sidi Bouzid","restaurant","+216 76 630 700","","35.0381","9.4858","Sidi Bouzid"
"sbz_r002","Restaurant Le Carthage","restaurant","+216 76 630 800","","35.0381","9.4858","Sidi Bouzid"
"sbz_r003","Restaurant El Hana","restaurant","+216 76 630 900","","35.0381","9.4858","Sidi Bouzid"
"sbz_r004","Restaurant Le Bouazizi","restaurant","+216 76 631 200","","35.0381","9.4858","Sidi Bouzid"
"sbz_r005","Restaurant Le Touareg","restaurant","+216 76 631 300","","35.0381","9.4858","Sidi Bouzid"
"sbz_r006","Restaurant Regueb","restaurant","+216 76 631 400","","34.8767","9.7867","Sidi Bouzid"
"sbz_r007","Restaurant Le Sahel","restaurant","+216 76 631 500","","35.0381","9.4858","Sidi Bouzid"
"sbz_r008","Restaurant Le Pacha","restaurant","+216 76 631 600","","35.0381","9.4858","Sidi Bouzid"
"sbz_r009","Restaurant Le Berbère","restaurant","+216 76 631 700","","35.0381","9.4858","Sidi Bouzid"
"sbz_r010","Restaurant Médina","restaurant","+216 76 631 800","","35.0381","9.4858","Sidi Bouzid"
"sbz_r011","Restaurant El Borj","restaurant","+216 76 631 900","","35.0381","9.4858","Sidi Bouzid"
"sbz_r012","Restaurant Le Sahara","restaurant","+216 76 632 200","","35.0381","9.4858","Sidi Bouzid"
"sbz_m001","Musée Mémorial Mohamed Bouazizi","museum","+216 76 630 100","","35.0381","9.4858","Sidi Bouzid"
"sbz_m002","Musée Régional Sidi Bouzid","museum","+216 76 630 200","","35.0381","9.4858","Sidi Bouzid"
"sbz_m003","Musée de la Révolution","museum","+216 76 630 300","","35.0381","9.4858","Sidi Bouzid"
"sbz_mo001","Place Mohamed Bouazizi","monument","","","35.0381","9.4858","Sidi Bouzid"
"sbz_mo002","Site Archéologique Regueb","monument","","","34.8767","9.7867","Sidi Bouzid"
"sbz_mo003","Mémorial Révolution Tunisienne","monument","","","35.0381","9.4858","Sidi Bouzid"
"sbz_mo004","Grande Mosquée Sidi Bouzid","monument","","","35.0381","9.4858","Sidi Bouzid"
"sbz_mo005","Médina Sidi Bouzid","monument","","","35.0381","9.4858","Sidi Bouzid"
"sbz_mo006","Mausolée Sidi Bouzid","monument","","","35.0381","9.4858","Sidi Bouzid"
"sbz_mo007","Site Romain Cilma","monument","","","35.1234","9.5234","Sidi Bouzid"
"sbz_mo008","Borj Sidi Bouzid","monument","","","35.0381","9.4858","Sidi Bouzid"
"sbz_mo009","Mosquée Regueb","monument","","","34.8767","9.7867","Sidi Bouzid"
"sbz_mo010","Site Berbère Jelma","monument","","","35.2456","9.4567","Sidi Bouzid"
"sbz_c001","Café Bouazizi","cafe","","","35.0381","9.4858","Sidi Bouzid"
"sbz_c002","Café El Hana","cafe","","","35.0381","9.4858","Sidi Bouzid"
"sbz_c003","Café La Liberté","cafe","","","35.0381","9.4858","Sidi Bouzid"
"sbz_c004","Café Le Berbère","cafe","","","35.0381","9.4858","Sidi Bouzid"
"sbz_c005","Café Le Touareg","cafe","","","35.0381","9.4858","Sidi Bouzid"
"sbz_c006","Café Médina","cafe","","","35.0381","9.4858","Sidi Bouzid"
"sbz_c007","Café Le Carthage","cafe","","","35.0381","9.4858","Sidi Bouzid"
"sbz_c008","Café Regueb","cafe","","","34.8767","9.7867","Sidi Bouzid"
"sbz_c009","Café Le Pacha","cafe","","","35.0381","9.4858","Sidi Bouzid"
"sbz_c010","Café El Borj","cafe","","","35.0381","9.4858","Sidi Bouzid"
"sbz_c011","Café Le Sahel","cafe","","","35.0381","9.4858","Sidi Bouzid"
"sbz_c012","Café Diwan","cafe","","","35.0381","9.4858","Sidi Bouzid"
"sbz_c013","Café Le Désert","cafe","","","35.0381","9.4858","Sidi Bouzid"
"sbz_c014","Café Jelma","cafe","","","35.2456","9.4567","Sidi Bouzid"
"sbz_c015","Café El Mouradi","cafe","","","35.0381","9.4858","Sidi Bouzid"
"sbz_p001","Festival International Sidi Bouzid","attraction","","","35.0381","9.4858","Sidi Bouzid"
"sbz_p002","Commémoration Révolution","attraction","","","35.0381","9.4858","Sidi Bouzid"
"sbz_p003","Tour Mémorial Bouazizi","attraction","","","35.0381","9.4858","Sidi Bouzid"
"sbz_p004","Jardin Public Sidi Bouzid","park","","","35.0381","9.4858","Sidi Bouzid"
"sbz_p005","Parc Familial","park","","","35.0381","9.4858","Sidi Bouzid"
"sbz_p006","Excursion Regueb","attraction","","","34.8767","9.7867","Sidi Bouzid"
"sbz_p007","Tour Sites Berbères","attraction","","","35.0381","9.4858","Sidi Bouzid"
"sbz_p008","Centre Equestre","attraction","","","35.0381","9.4858","Sidi Bouzid"
"sbz_mq001","Grande Mosquée Sidi Bouzid","mosque","","","35.0381","9.4858","Sidi Bouzid"
"sbz_mq002","Mosquée Bouazizi","mosque","","","35.0381","9.4858","Sidi Bouzid"
"sbz_mq003","Mosquée Regueb","mosque","","","34.8767","9.7867","Sidi Bouzid"
"sbz_mk001","Marché Central Sidi Bouzid","marketplace","","","35.0381","9.4858","Sidi Bouzid"
"sbz_mk002","Souk Sidi Bouzid","marketplace","","","35.0381","9.4858","Sidi Bouzid"
"sbz_mk003","Marché Regueb","marketplace","","","34.8767","9.7867","Sidi Bouzid"
"sbz_v001","Vue Place Bouazizi","viewpoint","","","35.0381","9.4858","Sidi Bouzid"
"sbz_v002","Vue Médina","viewpoint","","","35.0381","9.4858","Sidi Bouzid"
"kef_h001","Hôtel Sicca Veneria","hotel","+216 78 200 100","","36.1742","8.7050","Kef"
"kef_h002","Hôtel Les Pins Kef","hotel","+216 78 200 200","","36.1742","8.7050","Kef"
"kef_h003","Hôtel Résidence Vénus","hotel","+216 78 200 300","","36.1742","8.7050","Kef"
"kef_h004","Hôtel Dar El Bey Kef","hotel","+216 78 200 400","","36.1742","8.7050","Kef"
"kef_h005","Hôtel La Source Hammam Mellègue","hotel","+216 78 200 500","","36.1923","8.5645","Kef"
"kef_h006","Hôtel Numidia","hotel","+216 78 200 600","","36.1742","8.7050","Kef"
"kef_h007","Hôtel El Mouradi Kef","hotel","+216 78 200 700","","36.1742","8.7050","Kef"
"kef_h008","Hôtel Le Berbère","hotel","+216 78 200 800","","36.1742","8.7050","Kef"
"kef_h009","Hôtel Kasbah Kef","hotel","+216 78 200 900","","36.1742","8.7050","Kef"
"kef_h010","Hôtel Jugurtha Kef","hotel","+216 78 201 100","","36.1742","8.7050","Kef"
"kef_r001","Restaurant Sicca","restaurant","+216 78 201 200","","36.1742","8.7050","Kef"
"kef_r002","Restaurant Vénus","restaurant","+216 78 201 300","","36.1742","8.7050","Kef"
"kef_r003","Restaurant Le Berbère","restaurant","+216 78 201 400","","36.1742","8.7050","Kef"
"kef_r004","Restaurant Kasbah","restaurant","+216 78 201 500","","36.1742","8.7050","Kef"
"kef_r005","Restaurant El Hana Kef","restaurant","+216 78 201 600","","36.1742","8.7050","Kef"
"kef_r006","Restaurant Numidia","restaurant","+216 78 201 700","","36.1742","8.7050","Kef"
"kef_r007","Restaurant Mellègue","restaurant","+216 78 201 800","","36.1923","8.5645","Kef"
"kef_r008","Restaurant Le Sahel Kef","restaurant","+216 78 201 900","","36.1742","8.7050","Kef"
"kef_r009","Restaurant Jugurtha","restaurant","+216 78 202 100","","36.1742","8.7050","Kef"
"kef_r010","Restaurant Médina Kef","restaurant","+216 78 202 200","","36.1742","8.7050","Kef"
"kef_r011","Restaurant Le Carthage","restaurant","+216 78 202 300","","36.1742","8.7050","Kef"
